label,r_mean,g_mean,b_mean,r_var,g_var,b_var,r_skew,g_skew,b_skew,r_kurt,g_kurt,b_kurt,r_entropy,g_entropy,b_entropy,major_axis,minor_axis,area,perimeter,roundness,aspect_ration
Arborio,29.00904,28.429408,28.403632,5151.7444782784005,4963.641368769536,4953.881289208575,2.154135059133044,2.1560332931989503,2.1553214008757724,2.7026390959479265,2.712666459606716,2.7084713563488174,9.145029517643426,9.139769682517871,9.139705063418369,74.77189636230469,146.677001953125,8332.5,373.17871260643005,0.7518850714805223,0.5097724617128476
Arborio,27.619248,26.932784,26.863568,5332.165059914497,5100.579914009344,5072.163706309377,2.3609970723310156,2.3668325221421873,2.3653952840427963,3.6336808692610276,3.6685453687484335,3.659596958294543,9.03897757032161,9.030351658955096,9.030536199554536,68.44393920898438,137.02853393554688,7376.0,359.2203435897827,0.7183050574247858,0.4994867655898432
Arborio,28.417776,28.194432,28.331488,5298.2216392138225,5233.520020197377,5282.854499705855,2.2540735917796,2.2576138561347183,2.2573934746270967,3.1379826330620206,3.1589448416340966,3.1577183578012624,9.085854866928118,9.080569744313097,9.081045911296275,74.45332336425781,140.91297912597656,7842.0,364.5929275751114,0.7413447599755024,0.5283638443105823
Arborio,27.244528,26.425232,26.537648,5170.887454057217,4901.704249746177,4939.7614786280965,2.361281357242358,2.36700855442239,2.3653368731168425,3.642866159020034,3.6772894385905817,3.6664160986663505,9.044651988475714,9.03224867411711,9.03299457345921,69.07962036132812,136.16986083984375,7385.0,354.6761865615845,0.7377280609170901,0.5073047731360771
Arborio,22.949936,22.011936,22.027264,4015.1835575959035,3712.5534255319044,3717.479352674304,2.50415972396791,2.507992668983187,2.5066006385359443,4.329249919552735,4.353555913207788,4.343900808376924,8.971473978553854,8.963467756767562,8.96286358623062,66.42589569091797,130.19430541992188,6771.0,345.7056243419647,0.7119504803952051,0.5102058456141486
Arborio,28.295424,27.172912,27.16888,5391.842164660223,5011.6043574402565,5007.202503545601,2.316179743407907,2.3233115306233927,2.321146642889833,3.4427058071947263,3.485477625974969,3.471957640560004,9.075883581251723,9.06416363902391,9.06424896229462,70.67818450927734,140.8080596923828,7619.5,367.6051187515259,0.7085544618017577,0.5019470097356988
Arborio,28.762192,27.87736,27.83088,5954.209095355136,5628.6689754304,5609.723334425598,2.397931281193321,2.405523521985396,2.4040391793417477,3.795007928275542,3.8432169383500625,3.833453926333185,9.010696806270966,9.001871898006929,9.001171968205561,63.3784065246582,145.88906860351562,7184.0,362.59292674064636,0.6866533321920485,0.43442875556977073
Arborio,24.552592,24.47584,24.059088,4049.521410081535,4031.339240294399,3894.4789566082554,2.306078590240157,2.3093584119642396,2.308495053301251,3.385269674769507,3.405904240044202,3.4004655262967107,9.076525284060283,9.074427247729503,9.074548548004401,70.63431549072266,141.09251403808594,7628.5,372.374671459198,0.6913353249892802,0.5006241186662527
Arborio,26.844784,25.97,26.11112,5166.5879879933445,4868.372524,4919.340020345599,2.4016082060240014,2.4067435579860676,2.4059677087413767,3.823793538164634,3.8551564852415634,3.8502799367837888,9.020160239292272,9.009214131886603,9.009583983786404,66.96292877197266,137.82884216308594,7182.5,359.2619732618332,0.6992991442653806,0.48584119057416725
Arborio,27.435408,26.291424,26.341552,5413.791107873535,4993.687872052225,5011.7075502312955,2.407767527511346,2.4119400829371456,2.4108079979031767,3.8617860820907204,3.887456946058843,3.879976216487198,9.015859186764034,9.009642988270986,9.009526655753973,67.25598907470703,138.60780334472656,7189.5,352.0904014110565,0.7287862678193184,0.48522512767507786
Arborio,24.976864,24.16552,24.131536,4442.217192725505,4190.126219129599,4174.149306280704,2.407955046684581,2.4141827714580684,2.412387612267403,3.8809818374044944,3.919829822411609,3.9084518666411103,9.032237556099394,9.020277902887896,9.021424416047187,66.01425170898438,142.9449462890625,7213.0,359.98989498615265,0.6994314811775517,0.46181591880478734
Arborio,29.502048,28.939808,28.998688,5575.200107805696,5396.968856923137,5416.077374278656,2.2270837874477465,2.2326950269602057,2.2317214806095995,3.017362478542778,3.0500093709759186,3.044176065106752,9.112825778371338,9.103628890965718,9.104217490682874,75.4761962890625,137.57701110839844,7981.0,366.1909054517746,0.747914695338762,0.5486105249778539
Arborio,30.044944,29.157328,29.303648,5914.1950200368665,5598.505471900416,5653.2109338920945,2.2557866779298212,2.2609090426430254,2.2600737305489798,3.1438392235357657,3.174669517513558,3.1695241017866076,9.09018729051502,9.082317296399506,9.08241813717566,72.04608154296875,138.4877471923828,7831.0,366.87719786167145,0.7311149209861374,0.5202343384421194
Arborio,23.880896,23.72544,23.845344,4847.010070237183,4816.439016806399,4861.050449521664,2.6753590984215365,2.6785063097323105,2.6784765748211288,5.208008911181048,5.22700225519341,5.227315126272865,8.875324374222197,8.863262137894974,8.865030521957317,68.10336303710938,120.01172637939453,6156.0,320.7939372062683,0.7517201150583945,0.5674725719869522
Arborio,27.983936,27.438816,27.341792,4903.757405947902,4743.681424518143,4709.297066228737,2.196586967772773,2.1998981734278074,2.1992435445551686,2.881520784704322,2.89945592233659,2.895654717469095,9.134526724939338,9.124440293252727,9.124401642501095,69.2750015258789,149.29090881347656,8104.0,382.04877054691315,0.6977047561273609,0.4640269261970319
Arborio,28.059312,27.188112,27.300416,5458.675858086654,5155.262741875456,5195.706678226944,2.3539806600796545,2.3596284224676616,2.3584104997204576,3.6148944439916963,3.6487685481342176,3.6412458916177917,9.04782830236405,9.039100751641167,9.039240506879807,69.37017059326172,139.28335571289062,7438.0,361.90663504600525,0.7136297509790911,0.4980506840763999
Arborio,23.127008,22.895904,22.806192,4254.785660967936,4186.859532022784,4151.344022459136,2.585189436154122,2.590223504858265,2.5883623887375857,4.776901828554316,4.812420538597226,4.799423346709334,8.936974019354954,8.930364434536797,8.93100457645019,67.04241180419922,126.72309875488281,6550.5,344.00713980197906,0.6955837094282287,0.5290464995168529
Basmati,26.763264,24.58712,24.015104,5550.919828066304,4706.677706105599,4496.009019869183,2.508575166430179,2.5239756086530822,2.5292011874227804,4.322346852249765,4.435660422861433,4.473913963487642,8.943628163950095,8.939540628352002,8.938611531949576,42.93124771118164,207.9658203125,6659.0,439.705624461174,0.43280755898041434,0.20643415175951013
Basmati,29.759024,27.867728,27.660288,6131.640378567422,5407.349784118016,5326.662483757057,2.336698154479131,2.3449666063597863,2.344896633099384,3.4957590197641704,3.552371898783151,3.552530870005059,9.046082433157002,9.038098873479505,9.037888543841662,48.10722351074219,201.81785583496094,7385.5,436.55129611492157,0.486989057161826,0.23836951052578056
Basmati,28.0712,25.694224,25.567056,5729.430930559999,4836.380341037825,4788.461823492864,2.4196884551826296,2.4321939487088664,2.43266183894046,3.8889808858390342,3.9756474501220858,3.979479162975726,9.009235727209928,8.999612265038738,8.999578513594043,43.91539001464844,219.4198455810547,7011.0,458.3919161558151,0.4192913768981654,0.2001431998931286
Basmati,25.450384,23.129488,22.926064,5241.543282252544,4365.138096857856,4289.113141467904,2.60762106248432,2.623895346032786,2.6232074017027287,4.850425163808501,4.973490948599108,4.967588362706679,8.924743232594714,8.914329813934106,8.914430307274413,43.666290283203125,195.23458862304688,6358.5,421.7716392278671,0.4491690179271302,0.22366062587153906
Basmati,27.923728,26.4688,26.62472,5614.016726582015,5066.471522559999,5127.8822529215995,2.39470544679536,2.399401248309251,2.398409627723348,3.76735760005403,3.797626531683222,3.790895435159653,9.011430344105644,9.005494053213754,9.004324240177136,50.428565979003906,197.01974487304688,7121.0,446.1665207147598,0.4495281493291182,0.25595691442752827
Basmati,23.860624,21.501472,21.39792,5055.923854330624,4131.869901833216,4096.1569236735995,2.758257065499847,2.771354811937277,2.7705238089827326,5.64611622319536,5.748594068680097,5.741571250129709,8.843791459924198,8.836348549877739,8.833985398694534,40.187400817871094,201.9233856201172,5819.5,404.23253560066223,0.4475411824223968,0.19902301407265682
Basmati,29.98936,27.246576,26.749376,6139.5611187904005,5107.645360276225,4921.811491610623,2.320630805485441,2.348315697140822,2.3503673098796223,3.424979635425389,3.6155677964572464,3.6299029223194923,9.060605068813807,9.054567152472716,9.05569406364891,47.457340240478516,215.58148193359375,7467.5,453.68838024139404,0.45590019984361707,0.22013644128811097
Basmati,27.17168,26.266832,25.357648,5481.142013977599,5142.298672683777,4798.167207908096,2.4538565614452676,2.459549667909266,2.4610898996317654,4.059862432188441,4.099637782605301,4.110882815840548,8.990489476502155,8.985085124411086,8.983745250943187,43.72404098510742,208.71047973632812,6907.5,446.6000655889511,0.4352043148855405,0.20949614528386723
Basmati,26.495936,24.770592,24.62968,5586.985311483905,4915.5077559695355,4862.125759097601,2.560080894967757,2.57203276864276,2.572092085896749,4.587210843314733,4.675508985958349,4.675754299195497,8.928380842494956,8.918883670221259,8.917886302656807,45.00026321411133,190.8262939453125,6496.5,415.7472541332245,0.4723136834331782,0.23581793831309023
Basmati,26.777392,25.141328,24.021456,5541.372701678337,4906.463818396417,4477.960163640063,2.5109953522845827,2.515653386874919,2.5168632842055443,4.336314907876946,4.368060951277245,4.377545075401533,8.953846645390817,8.947765224174244,8.948600418669983,43.660179138183594,197.90933227539062,6659.5,424.20815086364746,0.46504338316178145,0.22060697510428917
Basmati,27.250496,25.35952,25.364336,5729.406051753984,4996.2966333695995,4996.044203279103,2.5105381500382444,2.521314549783498,2.519930031907646,4.343463896812323,4.42043939195419,4.410944299917692,8.951834792806979,8.94274244642359,8.942922971601751,46.95625686645508,184.01576232910156,6700.5,419.0609624385834,0.47947135180991024,0.255175188647571
Basmati,26.454128,23.887488,23.382288,5503.885847759616,4514.271725049857,4330.392463885057,2.544382164288087,2.561414125672538,2.5674465078415243,4.508150021877991,4.635091566795492,4.680067318259021,8.940279063900544,8.934616925265637,8.934378042367236,47.534061431884766,177.98414611816406,6551.5,406.7766922712326,0.49755201382403774,0.26706907591829443
Basmati,35.916976,33.221184,33.495488,7209.872963015424,6209.5409016381445,6311.724187641856,2.0134557094689285,2.022743181417751,2.021755728155778,2.0816918142363106,2.138001465322718,2.131785018973706,9.219293451890358,9.210266058359382,9.210048271551825,56.09351348876953,216.51995849609375,8963.5,469.57063233852386,0.51084086491458,0.2590685582908123
Basmati,24.115552,21.80344,21.743168,4978.825879735296,4115.1288361664,4088.644821323777,2.6908708616801698,2.7303111655652526,2.7282314609035208,5.296798141036705,5.601546682984441,5.586222139989646,8.86872077548706,8.858971671347872,8.860220632651185,44.21493148803711,183.97251892089844,6062.0,398.65180146694183,0.4793341090114344,0.24033443553081935
Basmati,25.591936,23.125168,22.817584,5291.151979771905,4355.292060971777,4238.379764402945,2.6004407155396785,2.6064479382615238,2.6065065229455437,4.807870587031215,4.850655096027937,4.851645519139593,8.924877227893228,8.912687621943288,8.913580961344316,44.93159866333008,186.57223510742188,6363.0,408.1076456308365,0.4800896298444253,0.24082682312006398
Basmati,28.68616,25.636336,25.015088,6055.790416454398,4858.206804495103,4626.137772352256,2.42914421559644,2.453073268198774,2.4562256363531807,3.926591332329033,4.09858361676832,4.121820232570263,8.99374620275033,8.99324691421495,8.99396376173443,46.58769226074219,197.2458038330078,6973.0,438.1076452732086,0.4565284690710202,0.23619104363905377
Basmati,27.167248,24.674208,24.392768,5829.604876106496,4821.229827572737,4717.7555252981765,2.5420936837848447,2.5536514624620046,2.5549885182021606,4.486720431319027,4.574223884751462,4.583403467940877,8.932597986774539,8.931239222416792,8.929302619630452,52.118873596191406,164.7523651123047,6563.0,384.87719678878784,0.5567598468982763,0.31634673991274226
Basmati,23.774112,22.773728,22.44856,4956.480910611456,4566.872096982016,4438.6345539264,2.729632600002234,2.73575910072643,2.7361009094883304,5.498422061108309,5.544961738573964,5.547820708041705,8.846174069264936,8.840628407120096,8.840265145545969,40.54462432861328,194.2627716064453,5926.5,410.29141116142273,0.44240833575480554,0.2087102124268677
Basmati,31.052528,27.123552,27.264576,6352.311400809218,4880.075838903295,4929.203503540224,2.263442036919066,2.2846379114627693,2.2848246567475075,3.1564723924957487,3.299261220118346,3.300747806435413,9.086339007892523,9.081473810450264,9.081988708512776,46.87936019897461,224.35206604003906,7706.0,464.09754490852356,0.4495938135926217,0.2089544394505744
Basmati,34.63904,31.920112,31.44824,6785.961003878401,5813.149025907457,5643.7424569024,2.045394189185406,2.0560523166716336,2.056449209360996,2.224944045712344,2.2906814302006175,2.2934355642195703,9.217621016551035,9.205383264059616,9.205184407740802,49.303585052490234,242.5479278564453,8808.0,510.44068562984467,0.42481183095930714,0.20327357767274395
Basmati,33.872608,31.818288,31.830656,6867.288699278334,6098.549364749056,6106.023514609662,2.1149050420167703,2.1216292548977953,2.122352856630736,2.5057101879462786,2.546633507250646,2.550980037730527,9.162380694490146,9.152912111228973,9.152158301096117,49.52283477783203,230.24948120117188,8434.0,488.2396762371063,0.444608051112286,0.21508337182555173
Basmati,33.678624,29.632288,29.625072,6836.516589466623,5339.972179885056,5334.169588994817,2.131676646649517,2.1455477788642314,2.144963850928865,2.57607364208108,2.6637560941342837,2.660641682119568,9.163281540425986,9.152418132653162,9.153120281348109,48.020965576171875,233.61354064941406,8327.0,485.44573855400085,0.44403483533465077,0.20555728680229784
Basmati,30.843392,29.109552,28.809616,6222.915569934336,5577.4963023592945,5464.221977932544,2.2390697638107913,2.246291936775405,2.246804321425868,3.048328655498704,3.0939919026319442,3.097780918900841,9.083226276583916,9.07444626245101,9.07397867296959,51.45620346069336,211.4125518798828,7813.0,454.99494767189026,0.47425786284093296,0.24339237667368477
Basmati,24.378176,22.251536,22.12408,5121.262582913025,4286.1665376407045,4231.459756153599,2.7031938272762512,2.7202567871933847,2.7214900934970134,5.3411219532472085,5.476583779072273,5.486832183552082,8.869031545421553,8.865131523558427,8.868359504294792,42.78484344482422,184.5825958251953,6000.5,407.77163887023926,0.4534853596023533,0.23179240303534693
Basmati,26.1688,23.981904,23.849568,5353.27563456,4533.759656534783,4484.458586213375,2.54259194456236,2.560444459478282,2.559675342076236,4.516592197874789,4.64688354967686,4.641310672705041,8.945429763166468,8.936395073754776,8.935833170745996,44.39602279663086,200.82594299316406,6588.0,429.3868638277054,0.4490202698449427,0.22106716958446979
Basmati,23.875008,23.132144,23.253232,4834.8988729999355,4554.500921963264,4601.970513554175,2.6698509625965983,2.674480739722232,2.673756724976736,5.170239299264752,5.204130168103182,5.19863604347359,8.874491424567736,8.869537715929239,8.86934395383066,44.78954315185547,183.62374877929688,6116.0,398.3330421447754,0.4843782954724597,0.24392020884885332
Basmati,31.306592,28.854912,28.58944,6436.223953345539,5504.877605472255,5403.7486244864,2.2556699664692546,2.2675079283938357,2.2672591097491783,3.11605919101682,3.194882809589558,3.193194721013916,9.090908756972324,9.082343712098535,9.082550242013571,48.54971694946289,218.1306610107422,7726.5,464.17366087436676,0.4506420217454956,0.22257172249192417
Basmati,28.115488,25.747344,25.455168,5746.697126521855,4860.085844945665,4755.393654091776,2.4172328143006134,2.4332876142476447,2.434399463541125,3.878259115066215,3.9902369435680765,3.997867002401823,9.004813082998846,8.994678175790579,8.993096319744103,45.857486724853516,201.9297332763672,7043.5,440.45793068408966,0.4562359619664001,0.22709625759813964
Basmati,24.356704,22.520176,22.502752,5069.555194256382,4363.910168929025,4358.166152426496,2.691392504896804,2.7045240138110884,2.7053403347505047,5.292582348792401,5.392599181249254,5.399192186191714,8.875365639708422,8.866860020597487,8.866328466270632,44.854068756103516,179.69564819335938,6054.0,401.4213536977768,0.47211884754475686,0.24961132452044038
Basmati,26.57136,26.144448,25.606272,5010.669195750401,4862.517470775295,4668.283346262016,2.3863826826375614,2.395665146542689,2.398747681972939,3.7525603171308024,3.8193557626294554,3.841530587990757,9.02814485032026,9.026272757646778,9.025635584258032,43.910823822021484,219.93519592285156,7209.0,472.13203060626984,0.40640398657235594,0.19965346445697776
Basmati,32.238304,29.2188,29.375056,6706.439499203584,5543.662958559999,5603.992500996864,2.2217214053661163,2.233378429764994,2.2328031158408237,2.9615706090512868,3.0381465747218135,3.034419831177667,9.10192682497917,9.093960834032597,9.0933196322617,53.88357925415039,200.90211486816406,7877.0,451.48022854328156,0.48561627919544537,0.2682081235904851
Basmati,23.55304,21.078736,20.855824,4890.932722758399,3944.5499446423037,3865.9505252810254,2.7458866458141684,2.7694956949169858,2.7715503164277653,5.584279580108232,5.772745103206979,5.788644207195215,8.848550187859932,8.84242286442223,8.84080667631461,42.10758972167969,195.27096557617188,5871.0,398.7594460248947,0.4639807648013116,0.21563671587035932
Basmati,29.931312,28.072432,28.312528,6093.116385958655,5382.105937605376,5475.1667262492165,2.3075313250514307,2.311953232231862,2.311435407352877,3.353822371450179,3.3833491118453782,3.379746273276167,9.06081549611382,9.054551142230991,9.053941078049213,49.818660736083984,204.82217407226562,7498.0,442.7350618839264,0.48069263330253625,0.24322884454154314
Basmati,25.59488,23.671664,22.81016,5330.3633977856,4594.837651471105,4261.850664774399,2.60160096493992,2.60858537819753,2.6099775968723846,4.808383324150875,4.8563195907899175,4.867840981652159,8.90809099719486,8.897103458677257,8.900146320637509,37.57156753540039,222.4630126953125,6322.0,467.16146874427795,0.3640242578805086,0.16888905297195977
Basmati,32.111808,29.785408,29.962032,6458.298986971136,5587.577662273537,5654.972942430977,2.179353699456857,2.188278035285705,2.187286303302611,2.7849799534458954,2.8412800651802215,2.834519505294028,9.121651197604153,9.11541293806505,9.114575557028695,51.147098541259766,213.5106964111328,8115.0,456.2741656303406,0.48983140838560896,0.23955286269485873
Basmati,24.118288,21.995296,21.560176,5055.935687949055,4232.753129872385,4071.0519468490243,2.7153203958225465,2.733290525846932,2.7388287322570655,5.4102694791079,5.551647503961851,5.595001342637282,8.860181627221174,8.852920057157567,8.85267412246114,47.61570739746094,169.07736206054688,5965.5,377.37972354888916,0.5263802549194276,0.2816208321277787
Basmati,30.290912,27.299008,27.119984,6267.556394208256,5123.019394215936,5056.690451839744,2.3096438275730256,2.3298777357102427,2.329695058637182,3.365875541311249,3.5044816322580417,3.5040217454765674,9.050457970213388,9.045172627377118,9.044642811072721,47.6978645324707,216.81858825683594,7492.5,444.97770285606384,0.47551050544114576,0.2199897384995858
Basmati,22.958752,21.808544,21.5492,4575.800090602496,4150.0721446000625,4055.46946736,2.7272179420053897,2.735284780995762,2.7368150207781348,5.503631829961384,5.56399305362444,5.575849995381031,8.864031751073183,8.85749533071106,8.85636434386216,42.993080139160156,192.34982299804688,5974.5,397.0609633922577,0.47620839311248364,0.2235150491383437
Basmati,28.150128,24.232912,24.041552,5848.892325583616,4369.570216000256,4304.424849431296,2.4455743729068216,2.4556363545654114,2.4577596162918764,4.012455168785409,4.0805134539981465,4.095291399995307,8.997278339320149,8.98735521837471,8.986616191089771,43.475128173828125,205.34805297851562,6903.0,442.45079123973846,0.4431163606161427,0.21171434324910143
Basmati,29.841584,27.505152,27.718672,6065.152552370942,5187.180821456894,5267.649958556414,2.3129429306484153,2.324070457404256,2.3224165139502366,3.383844022991706,3.457606237537698,3.4464201178660225,9.060807965363177,9.052502708703638,9.051794588087809,48.195220947265625,203.5342254638672,7479.0,440.1076456308365,0.48521651104015395,0.23679172796332268
Basmati,30.123072,28.200976,28.554384,5977.166837282816,5275.215240647423,5407.049090380544,2.258936639513721,2.266887118647983,2.266642111079364,3.140377020088218,3.190251313937866,3.188378859411735,9.082499740073702,9.07282509730344,9.073001553551714,47.46155548095703,215.5394287109375,7721.0,467.8477598428726,0.44327609147147506,0.2201989481219619
Basmati,25.71168,25.264288,25.343952,4948.981607577601,4790.2172558530565,4818.025233021695,2.472907672457563,2.477028601149986,2.476195017022926,4.174834160506807,4.204418167883299,4.198477384900984,8.984272321609662,8.980729153601292,8.98144724440144,44.296844482421875,213.64540100097656,6878.0,428.64169478416443,0.47041721745123005,0.2073381606853283
Basmati,28.127632,25.241072,25.154672,5811.139086072577,4720.367532290816,4685.047132572415,2.4406228585726946,2.4472066383347046,2.4471067108510947,3.995996927675148,4.039966910426687,4.040324776995872,9.002847377810484,8.990182267449025,8.991132180640076,47.116024017333984,191.9705047607422,6957.5,429.1787130832672,0.47466447867458805,0.24543366219751261
Basmati,31.922976,30.456928,30.433696,6253.049971303423,5722.1347048028165,5714.3404197795835,2.1470797004032383,2.1596345478684102,2.1589672724611857,2.6517525239595185,2.729932584823321,2.7257319261557766,9.13612624742367,9.130702848655355,9.130069051018719,49.50111389160156,224.60311889648438,8286.0,477.04371762275696,0.4575498647704943,0.22039370661818705
Basmati,29.427344,27.682272,27.604896,5908.428497105663,5264.051144918016,5234.823060829183,2.3191250370191576,2.324734856892962,2.3244281989627265,3.4234540444764496,3.459489344793563,3.458108779909953,9.055773902443912,9.046013710620715,9.04559328968878,47.262107849121094,225.42884826660156,7485.0,452.9015816450119,0.45855770378085026,0.2096542133472951
Basmati,26.234736,23.555184,23.198576,5544.900947010304,4502.718410726144,4370.190599572224,2.5811027858307445,2.603036901184214,2.6040492850347947,4.701261687284784,4.867148618760383,4.874938517921699,8.915741489375609,8.90908067880586,8.908058970554498,44.42391586303711,188.3847198486328,6424.0,415.7644989490509,0.46700398846663427,0.23581485748277112
Basmati,23.662672,21.206464,21.350256,5142.9574578204165,4157.490140616705,4215.422648734465,2.821291375546135,2.8250241944655423,2.824711211980699,5.995947701560221,6.025147285291755,6.022451258837849,8.817911654019902,8.807317896641019,8.806341759513435,42.43028259277344,170.54595947265625,5639.5,380.3157960176468,0.4899612540132223,0.24879089908650878
Basmati,27.368944,25.082672,25.271392,5525.299864324864,4673.380893340415,4747.338666382336,2.449276620809873,2.4552852909672316,2.454746518295296,4.039550397139986,4.0796710316947085,4.075604349141065,9.000149074853729,8.990001457036286,8.98799624220782,45.702083587646484,208.3773956298828,6918.0,443.64674949645996,0.44168821727786933,0.21932361449042162
Basmati,31.701472,28.259408,28.494592,6468.924161033215,5192.949235489536,5276.294514753536,2.2281388822497905,2.2576358860431336,2.2559180685718494,3.002698557347464,3.196588319788612,3.1850898236382896,9.104935835464678,9.095732616226213,9.096437682690453,48.265281677246094,220.59332275390625,7887.0,462.4995616674423,0.46333921005007195,0.2187975641089137
Basmati,33.402864,30.47576,30.588288,6860.3361805975055,5750.059140422399,5792.1558692290555,2.1578161648369196,2.1727758440107143,2.1712581879497743,2.687585956809248,2.781551918314113,2.7719815859085113,9.144278843681724,9.137584983735318,9.137025459975614,50.648963928222656,229.84286499023438,8203.0,477.93101978302,0.45128628751218197,0.22036343799654012
Basmati,23.980496,22.690608,22.442672,4891.5091075939845,4403.364420590336,4310.399897500416,2.687218822639526,2.696811268332258,2.697153786719581,5.291904316931168,5.364518931608242,5.367286542386358,8.878461302913799,8.871510926996251,8.869999528776106,45.12733840942383,180.0191192626953,6106.5,401.23758816719055,0.4766493477167021,0.2506808087621579
Basmati,31.954768,30.21536,30.05296,6575.974162066176,5907.268276070399,5844.334059238401,2.208833640525839,2.216470903951301,2.216931350672932,2.9036759456940047,2.953451005899037,2.9565415207065797,9.092167992813433,9.085533491907947,9.085471575507025,44.123565673828125,234.93148803710938,7914.5,488.6934313774109,0.4164475814105213,0.18781460945268624
Basmati,25.402384,23.584272,23.390896,5131.756983116545,4464.349778230017,4388.643184317186,2.5804862964752346,2.5900061119101943,2.5901667297293773,4.7095767677802165,4.778614491354698,4.780839966135593,8.941350138185724,8.927256105348471,8.928596478605533,43.27924728393555,202.33993530273438,6450.5,419.97264981269836,0.45958011207451793,0.21389374875099448
Basmati,23.616384,22.03584,22.2016,4814.203302764544,4218.4150674944,4283.688061440001,2.7085916741386997,2.719759195041002,2.7185437616607184,5.384687912080931,5.470053374606358,5.4601754440226085,8.865163656907617,8.85616797249253,8.855022081787634,40.393531799316406,190.75717163085938,5996.0,418.01427960395813,0.43121042577997776,0.21175367329037195
Basmati,25.155904,24.225424,24.367056,4963.184141942785,4641.583984020224,4694.061445892865,2.5557240752977135,2.5766152062160237,2.572502570723106,4.5953931869716556,4.748020411527483,4.719267615457288,8.949304994335339,8.939654715736165,8.938918769538015,45.232337951660156,188.9207000732422,6579.0,422.55843794345856,0.46301620767635143,0.23942499648860155
Basmati,30.318032,28.31416,28.242128,6346.566487646977,5553.356519494399,5524.586126031615,2.318280634989568,2.3263423412449473,2.325962963372891,3.402037914073598,3.457506357454494,3.45558491503198,9.03699915549421,9.033824021919044,9.03370085256575,47.50661087036133,207.10186767578125,7434.5,466.0660150051117,0.4300973415222959,0.2293876506451072
Basmati,25.733648,24.219024,23.30704,5319.528144612096,4746.2361724874245,4394.5190704383995,2.5861145029918573,2.592183405307719,2.592769639778481,4.725144021978387,4.767182273812002,4.7721551124094965,8.928722544063737,8.917412665550867,8.918172563692348,41.08521270751953,203.25027465820312,6384.5,431.6639940738678,0.4305713271553569,0.2021409947741064
Basmati,28.542976,25.918896,25.604288,5939.670137063424,4927.7166381411835,4809.144244013056,2.414201439468155,2.4313673131288245,2.431411142344666,3.8647812449334547,3.987387589750667,3.987714260451882,8.997290291806088,8.991429429982054,8.991363177980032,48.74287414550781,190.75221252441406,7063.5,424.69343173503876,0.4921287362055408,0.255529797009664
Basmati,29.156,26.748496,26.20864,5992.141359999999,5075.221945737984,4880.1423573504,2.3564192039845553,2.368840187980008,2.3705140577823727,3.5843486346733826,3.670218151284952,3.6815378710355615,9.022609455892658,9.014812778086075,9.012372122653344,42.33132553100586,224.30076599121094,7262.5,475.3797231912613,0.40384499285321335,0.18872572879516863
Basmati,35.136592,31.977072,31.712848,7085.8309586255355,5915.640770306816,5813.704695728895,2.046120837613547,2.0621210015756137,2.062382424855586,2.2148780206842638,2.3143878517048,2.316438018145992,9.190509910085977,9.180631997093457,9.182158456124434,49.8183708190918,239.97158813476562,8771.0,496.98484230041504,0.44624430692379646,0.2076011214757403
Basmati,31.60752,29.163152,29.404864,6457.5760074496,5544.379285424896,5634.843477141504,2.226879760437038,2.2351596736998856,2.234729335078242,2.995874265341829,3.0473275556702273,3.0444754071741045,9.094610844183931,9.082174120914098,9.082557068735303,45.4277458190918,229.77561950683594,7859.0,486.73506224155426,0.41686159773566367,0.19770481270638157
Basmati,27.447984,25.189552,25.437824,5566.490622335746,4726.100822039296,4817.665078145023,2.4487181000290112,2.45750108426531,2.4566598238595985,4.035334306941839,4.094802066542871,4.088997373082019,8.995358325075921,8.984274804234895,8.98463585377113,48.88688659667969,197.0718231201172,6940.5,418.6000699996948,0.49773941075605543,0.24806634364407668
Basmati,26.044032,22.989104,23.020336,5414.331149182975,4258.249945277184,4268.419090447104,2.5898022618238516,2.5927694686143785,2.591541806036155,4.7614029797485475,4.777221138531396,4.769087133705682,8.93650776551837,8.922464008024196,8.92225216639452,41.54890060424805,204.26158142089844,6423.5,433.5706306695938,0.4293998418549169,0.20341025617848804
Basmati,35.567088,32.069552,31.655792,7200.438299200258,5898.433738519298,5747.743360852735,2.040710623615958,2.0582825364011197,2.057851440637233,2.1899267627560537,2.297913997092423,2.2954636674812035,9.206782926512647,9.19893455611773,9.198579813469603,52.89619064331055,219.94549560546875,8792.5,477.14422285556793,0.4853140911431184,0.24049681262031414
Basmati,33.76296,31.59976,29.60728,6617.4938440384,5833.6919839424,5125.644507001599,2.0645248945204124,2.0771093699568066,2.085310409756051,2.296090230107458,2.3740462596057883,2.426507210878314,9.182375682790282,9.17486052291201,9.176147542439992,51.063629150390625,223.2318572998047,8681.0,486.9604572057724,0.4600364328417671,0.2287470514650209
Basmati,24.870208,22.906944,22.848416,5117.983410036737,4372.511084580865,4352.220318290945,2.6431763679139126,2.6483980033289694,2.648003534604258,5.035645056977167,5.072020091719322,5.06928227211769,8.904909441250165,8.894094404207443,8.892910408348934,42.292293548583984,191.0562286376953,6229.5,417.08534920215607,0.45000069503582096,0.221360454197931
